,Unnamed: 0,店铺名称,用户名,评论
60986,117,韩国小胖料理自助烤肉,COE820993514,还行，就是59块钱对于只有肉食没有海鲜来说，还是贵了一些。
60987,118,韩国小胖料理自助烤肉,孙先桑,哎呦 不错哦。             ^_^^_^^_^^-^一个人就会
60988,119,韩国小胖料理自助烤肉,kYI855051272,菜品很少，晚上去的，柜子里就三四个菜，肉基本没怎么腌，就直接上来烤，菜品新鲜，味道不行。
60989,120,韩国小胖料理自助烤肉,匿名用户,老板很热情，分量很足，建议餐前预定，座位不足
60990,121,韩国小胖料理自助烤肉,bagqwe,口味不好吃，服务态度也不是很好
60991,122,韩国小胖料理自助烤肉,罗小佩是个吃货,这次就餐整体感觉很赞，比较满意的方面有：服务。
60992,123,韩国小胖料理自助烤肉,左流水,刷抖音看到，想去试试。特意致电了商家，不过一个人不接待。今天男朋友出差回来了，我俩加朋友三个人打车去吃。到店，全场只有两桌。但阿姨态度非常好，热情。但是肉只有三种。烤制过程等待时间很长，而且口感一般，没有肉香味。生菜也很不新鲜。于是我包肉的时候总要自己手动把生菜顶端不新鲜的掐掉。再说大酱汤，每桌只有一份，但是端上来的大酱汤非常少，只有浅浅的一层把底遮住，露出豆腐。尴尬的我们一人一汤匙喝了一口，嗯感觉就是很一般。谈不上好喝。欣赏不来。另外一份没有豆腐的汤，是蘸肉的酱。咨询服务阿姨得知，汤喝完了可以再加。另外石锅拌饭这些都是需要单点的，不包括在自助里。总体来说，菜品非常少。肉只有3种，素菜会给你上一盘素菜拼盘。吃完呢应该可以再加。我们因为不合自己口味，所以阿姨上的一份肉和一份素菜吃完了就没有再加。服务这块呢，阿姨们都比较热情积极。这点不错。希望多下功夫在菜品上吧。否则，真的就只适合去一次。ps:这是我吃自助第一次没吃饱，哎。
60993,124,韩国小胖料理自助烤肉,DYc227402576,好吃，年糕也好吃，酸黄瓜特别好吃，
60994,125,韩国小胖料理自助烤肉,匿名用户,肉质很好 店家服务很周到 好吃好吃
60995,126,韩国小胖料理自助烤肉,wmW208681781,是我最喜欢的厚切五花肉！！一次给的分量特别扎实，不够再续就行，老板是个韩国小哥，人很好，本来想吃吃牛肠的，但是他说这边很多人吃不惯就没再卖了，我来晚了！！总之很推荐
60996,127,韩国小胖料理自助烤肉,李亮嫻,此次用餐总体来说不错，觉得比较认可的地方有：性价比。
60997,128,韩国小胖料理自助烤肉,wgN306738567,自助能有这样服务满分！！！！！！！！！！！！！！！！！！！！！！
60998,129,韩国小胖料理自助烤肉,mIe997988680,店很小，然后菜也很少，而且服务态度巨差无比！！特别是一个短头发的阿姨，只有一个阿姨阿姨好些。说是自助，真还不如去一些店里单独点。喝的很少，吃个泡面加16块，吃个蒸蛋加20。真是服了，不知道为啥评价会这么好。
60999,130,韩国小胖料理自助烤肉,vAa496474606,阿姨们非常热情  店店规整 干净利落  还会再来 最喜欢吃糖醋黄瓜😊 
61000,131,韩国小胖料理自助烤肉,小名叫ALEX的音无,跟室友两人一起去的，真是怀念那自由自在、大口吃肉喝酒的时刻。
61001,132,韩国小胖料理自助烤肉,Lze215071838,很满意的一次就餐体验，整体评价的话我觉得：口味。菜品比较少
61002,133,韩国小胖料理自助烤肉,匿名用户,这次就餐整体感觉很赞，比较满意的方面有：性价比。
61003,134,韩国小胖料理自助烤肉,CGQ840115748,全是肉，瓷实，讲究，够劲，就是有点腻。
61004,135,韩国小胖料理自助烤肉,糊鍋的鍋,这次就餐整体感觉很赞，比较满意的方面有：口味、环境、性价比、服务、团购接待。
61005,136,韩国小胖料理自助烤肉,jDf543442926,此次用餐总体来说不错，觉得比较认可的地方有：口味不错、配菜合理、服务到位、菜品丰富、环境优美、份量充足。
61006,137,韩国小胖料理自助烤肉,匿名用户,总体还不错，服务也很到位，就是感觉没有以前好吃了
61007,138,韩国小胖料理自助烤肉,叫我虫子就好了,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理、口味不错、份量充足、环境优美、菜品丰富、服务到位。
61008,139,韩国小胖料理自助烤肉,LfQ303148421,此次用餐总体来说不错，觉得比较认可的地方有：口味、服务、环境、性价比。
61009,140,韩国小胖料理自助烤肉,嘻嘻顿顿有肉吃,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理、口味不错、份量充足、服务到位、菜品丰富、环境优美。
61010,141,韩国小胖料理自助烤肉,槑796,吃到最后真的腻人，不明白咋个还这么多好评这么多人吃，这个东西可能只适合吃一回，只能说食材看起可以，但确实味道差异很大
61011,142,韩国小胖料理自助烤肉,Loser.o,出于好奇来尝了，还好
61012,143,韩国小胖料理自助烤肉,NPQ435352067,味道没之前好了
61013,144,韩国小胖料理自助烤肉,匿名用户,肉新鲜量足，两个人吃了一份肉就饱了，小菜味道都不错，阿姨人很好，饭点去的人很多
61014,145,韩国小胖料理自助烤肉,傻瓜不是瓜1212,店里有点热和闷，店里有点挤，基本来吃的都是学生，里面空调不太有作用，因为没有烟囱排烟，肉有三种五花肉、梅花肉和肥牛，都是用的冻肉，自助餐形式，最郁闷的是厕所男女混用，但是锁是坏的，让人上厕所的时候很紧张，稍微不注意门就会被别人打开。
61015,146,韩国小胖料理自助烤肉,ZmE518852867,这次就餐整体感觉很赞，比较满意的方面有：配菜合理、份量充足、服务到位、菜品丰富、环境优美、口味不错。
61016,147,韩国小胖料理自助烤肉,sid806792346,此次用餐总体来说不错，觉得比较认可的地方有：配菜合理、口味不错、份量充足。 就是夏天来吃好热 可以关下门 把空调都打开~
61017,148,韩国小胖料理自助烤肉,只想减肥的死胖子,肉品质很棒，阿姨和老板服务也很棒
61018,149,韩国小胖料理自助烤肉,毕竟567是老神仙,此次用餐总体来说不错，觉得比较认可的地方有：服务到位、口味不错、份量充足。
61019,150,韩国小胖料理自助烤肉,Qsy358590341,没有图片，但是这个肉是真正的实实在在的，一口一口全是猪肉。 还有肥牛，还有小生菜。 然后那几个辣白菜，还有那个盐豆芽和腌黄瓜也很好吃。
61020,151,韩国小胖料理自助烤肉,nhr385946366,"「#套餐：单人烤肉自助」这边有点偏僻 店面平平无奇
阿姨和小姐姐服务态度很好 
味道还是蛮不错的 吃肉可以吃的很快乐~"
61021,152,韩国小胖料理自助烤肉,鑫逗比,「#套餐：单人烤肉自助」第四次来了服务态度一如既往的好
61022,153,韩国小胖料理自助烤肉,vPt121120027,好吃的，去了很多次了
61023,154,韩国小胖料理自助烤肉,lYZ580075307,这次就餐整体感觉很赞，比较满意的方面有：份量充足、服务到位、菜品丰富、环境优美、口味不错、配菜合理。
61024,155,韩国小胖料理自助烤肉,Cici82953,这次就餐整体感觉很赞，比较满意的方面有：配菜合理。
61025,156,韩国小胖料理自助烤肉,VDX239938401,很满意的一次就餐体验，整体评价的话我觉得：配菜合理。
61026,157,韩国小胖料理自助烤肉,Mrs0Lee,很满意的一次就餐体验，整体评价的话我觉得：口味不错。
61027,158,韩国小胖料理自助烤肉,ZENGHANGZH,烤肉味道很不错，到温江点吃过很多次啦
61028,159,韩国小胖料理自助烤肉,一缕情丝伴伊人,很不错
61029,160,韩国小胖料理自助烤肉,ICE.GIRL,老板态度很热情，但是服务员的态度极其恶劣，跟她说话加肉也不理，上菜还是bang的一下，搞得跟我们得罪他一样，菜很好肉很好，但我们不会再去了
61030,161,韩国小胖料理自助烤肉,Mbp200710096,服务很好 很满意 老板是韩国口音
61031,162,韩国小胖料理自助烤肉,匿名用户,대박!! 진짜 맛있어요 ~김치하고 삼겹살이 좋습니다 ~고기는 많습니다~ 下次再来~~  老板我这个拐脚的韩语你能看懂吗哈哈！！ㅋㅋㅋㅋㅋㅋㅋ! 下面是前两次来拍的照片！~「#五花肉」「#梅肉」👍🏻
61032,163,韩国小胖料理自助烤肉,伍玖儿,可以
61033,164,韩国小胖料理自助烤肉,李巧295,韩国人开的
61034,165,韩国小胖料理自助烤肉,匿名用户,服务挺贴心的，一来就几大块肉，小菜挺好吃的，正宗的韩国味道，素菜是随便吃，就是一次只上一点点，还有一大碗肥牛，阿姨的贴心服务，一顿操作如猛虎，
61035,166,韩国小胖料理自助烤肉,匿名用户,阿姨人都特别好，挺好吃的，nice
61036,167,韩国小胖料理自助烤肉,匿名用户,还行吧，但是感觉没期望的好，两个女生吃吃不了多少的，阿姨服务还是很热情周到的。
61037,168,韩国小胖料理自助烤肉,你来打我啊啊啊丶,正宗韩国烤肉，老板是个韩国人，性价比超高，吃完还可以加
61038,169,韩国小胖料理自助烤肉,怦然心动Zxy,服务很热情，个人更喜欢五花肉，梅肉柴一点，这个腌黄瓜真的巨好吃
61039,170,韩国小胖料理自助烤肉,mpP478071012,很nice！
61040,171,韩国小胖料理自助烤肉,where421,来过两次了！肉真的很多！！！！！！！女孩子来吃的话感觉干不赢哈哈哈哈哈，服务也还行吧，喜欢，下次还来，小哥哥人也很好还帮我们烤，生意兴隆生意兴隆生意兴隆生意兴隆生意兴隆生意兴隆生意兴隆生意兴隆生意兴隆
61041,172,韩国小胖料理自助烤肉,小猪屁屁擦香香,阿姨们很热情，菜也很好吃，和室友出来吃的很舒服「#套餐：单人烤肉自助」「#五花肉」一大块的肉吃着很爽啊 【口味】爽「#小菜」小菜很好吃
61042,173,韩国小胖料理自助烤肉,DOG202698772,五花肉比较新鲜，看的出来肉还是比较好，但是只有五花肉，很容易腻。适合胃口好的去吃，胃口不好的还是吃单点的吧
61043,174,韩国小胖料理自助烤肉,匿名用户,店里干净，服务员，老板热情款待，氛围很好
61044,175,韩国小胖料理自助烤肉,°Transparent°,这个味道绝了，超级好吃肉肉很多
61045,176,韩国小胖料理自助烤肉,匿名用户,韩国🇰🇷oba 开的烤肉店 配的小菜也都很好吃 图二都是免费的 不够可以加 现在可想吃了 期待开门啊 店里的肉很扎实 自助比起单点比较划算 阿姨服务也很到位 要什么需求给阿姨说 一会儿就上来了  自助烤肉就是两种 五花肉和梅花肉  有🥓培根  素菜有土豆 杏鲍菇  记不住了 反正挺实惠的现在肉价也比较高 👍 强烈推荐  都吃了两次了
61046,177,韩国小胖料理自助烤肉,jiushitanling,很一般 有一个阿姨还不高兴的样子
61047,178,韩国小胖料理自助烤肉,艺星艺懿,烤肉好吃，老板好帅。
61048,179,韩国小胖料理自助烤肉,匿名用户,克服距离都要去的一家店，肉质好很赞
61049,180,韩国小胖料理自助烤肉,艺星艺懿,服务周到，味道很棒。
61050,181,韩国小胖料理自助烤肉,大大呀T,好吃，老板人也超好，，棒
61051,182,韩国小胖料理自助烤肉,露西19841006,老板是韩国人，肉质不错，服务不错
61052,183,韩国小胖料理自助烤肉,懒猫就是大大的,肉好吃
61053,184,韩国小胖料理自助烤肉,daitaodesaonian,不符合复古风情小镇风格设计的特点
61054,185,韩国小胖料理自助烤肉,流觞璇戟,还是和以前的味道一样
61055,186,韩国小胖料理自助烤肉,匿名用户,不错不错不错不错不错不错不错，阿姨服务超好
61056,187,韩国小胖料理自助烤肉,ftt可乐可乐,这条评价很官方: ①、肉很大坨，想吃肉的，建议可去，因为真的很棒，肥牛也很棒，由于肉比较多吃得比较撑，所以蔬菜以及其它没怎么吃（虽然多要了好几份金针菇，个人比较喜欢，看个人口味），难以评价。 ②、它的油来自于烤肉里面，炸出来的油，似乎不能自己随意刷油，大家自行斟酌吧 ③、泡菜，我很喜欢，甚至还再要了一盘我很喜欢的白菜。辣椒不是很辣，所以我放了好几包，或者可以说辣椒那个调味料不怎么样。 ④、饮料只有可乐，雪碧，芬达，忘周知，但毕竟喝水为解渴，是什么没那么重要，当然我希望能提供点矿泉水或者白开水。 ⑤、态度非常好，可能我们按点走到😂，真的晚上17点刚刚走进店里，阿姨们很热情，大家也都互相很礼貌。
61057,188,韩国小胖料理自助烤肉,匿名用户,不好吃 不喜欢 和想象中不一样 肉也少
61058,189,韩国小胖料理自助烤肉,TuO761636667,菜品：肉食：五花肉？（图片上那种），梅肉（其实就是猪瘦肉），肥牛，培根 素菜：藕，土豆，杏鲍菇，茄子，金针菇，年糕 其他：一些小菜韩式，但是没有拌饭，要单独点 酒水：可乐芬达雪碧 感受：吃完之后一下午都有一股涩涩的味道，同一起去也有这样感觉，嗯❓❓❓ chi了今天感觉喉咙各种不舒服 各种痛 再说一句：服务阿姨的态度还是不错的
61059,190,韩国小胖料理自助烤肉,dNj988302453,肉的图片，和上一个评论的几乎一致，而我们吃了两盘就饱了，肉质新鲜没错，可是只是很一般五花肉，烤火之后吃，仍然油腻，夹了生菜，还是不能解腻。名字写的是烤肉自助，可选的方案就，4种，五花，梅肉，肥牛，培根，种类的确少的可怜，饮品与之对应桃园三结义，三种。倒是有米酒，问了句单点，还是别叫自助吧，其实就是套餐。 只做几种，看评价还以为精品，实则让人失望的紧，猪肉马上降价了，回家买跑山猪自己煎一份，不香吗？油腻的难受，喜欢吃油肉的不要错过，对品质有要求的，还是前面左拐。
61060,191,韩国小胖料理自助烤肉,Ri嬈,没想到居然可以实现猪肉自由！太好吃了，被学校食堂摧残现在终于吃到了猪肉的味道！酸黄瓜强推！不怎么酸但是很清爽饮料是雪碧跟可乐随便喝，不是那种自助的饮料机器，是那种玻璃瓶装的，老板人很好，还给我们放了bb的歌，这边对于肉食动物来说简直良心！下一次我一定要清空肚子再来吃！
61061,192,韩国小胖料理自助烤肉,最后友人,老板特别特别有礼貌，五花肉真的是厚切，棒到怀疑人生好吗？肥牛也好吃，还要给煮大酱汤的阿姨点赞，每次加汤都会说 不好意思 让你久等了，我说没事 她还会说 只要你不嫌我们慢就好了，都是当外婆的年纪了…… 总之 真的很好吃！！！
61062,193,韩国小胖料理自助烤肉,peB721924936,很好吃，非常赞的韩国料理，店主人也超级好！！阿姨很棒！！！！如果是女孩子建议点菜吃，自助有点没必要哦^_^，我们吃了五块五花肉，四块梅花肉，肉将将吃完，有点腻上头了哈哈哈哈，年糕很好吃！
61063,194,韩国小胖料理自助烤肉,tzD978827712,第一次在这里吃，整体感觉很不错，服务态度不管是老板还是那里的阿姨，都很好 ，味道也不错，虽然菜品没有很多，但是我觉得够吃啦，推荐去
61064,195,韩国小胖料理自助烤肉,磨炼区翻,服务很到位，分量很足，能吃超级多肉哈哈
61065,196,韩国小胖料理自助烤肉,fPS548387516,服务不错 老板人很好 味道也挺好 小菜也很多 比较喜欢五花肉 吃的超级满足
61066,197,韩国小胖料理自助烤肉,最后友人,已经记不清这是第几次来了 我把我爸妈都带来了.... 已经无法用言语形容了有多棒了好吗？ 每次我跟我对象不知道吃啥的时候 我们就来了，不管有多远，五公里以外的地方我都跑来吃了！真的是良心烤肉店，我都不爱什么其他烤肉店、自助店了！
61067,198,韩国小胖料理自助烤肉,秋阿葵,肉肉超级多，而且老板还要帮忙烤肉呐，我们去的时候客人比较多，就用的烤炉烤的，上面的芝士蛋花超级好吃，分量也比较足，烤年糕也很好吃😏，额就是忘了拍照
61068,199,韩国小胖料理自助烤肉,tnE190775699,这是我第一次吃到韩国老板开的韩国烤肉，味道正宗菜品新鲜，真的非常nice，肉的分量，超！足！这家店要两个人才能在炕上吃烤肉，哈哈哈，不然老板经费遭不住，哈哈哈哈哈哈，二话不说，强烈推荐，绝对是方圆十公里内（个人觉得可能不止）最好吃的烤肉店了，哈哈哈哈哈哈
61069,200,韩国小胖料理自助烤肉,匿名用户,韩国胖老板很可爱哈哈哈哈哈哈哈哈我们吃了好多老板说简直亏本  开店四年说我们吃的第一名（但是还是很热情最后都和我们聊上了🥓🥓🥩）  肉好大片 厚厚的超好吃 酱汁和小菜都100分！！
61070,201,韩国小胖料理自助烤肉,Dfv603925782,绝了绝了，太好吃了，是我最近吃过最好吃的，我下次还来
61071,202,韩国小胖料理自助烤肉,燃烧吧少年500,真的吃肉挺爽的，猪肉牛肉羊肉卷再加上生菜，第一次去阿姨帮我烤，还帮我们切好，真的很不错的体验，而且汽水免费喝，好评，下次还会再去
61072,203,韩国小胖料理自助烤肉,佛系一骚,个你们一个建议我已经去过很多次了为什么必须要两个人才可以，没人陪又想吃的时候我该怎么办😭希望这次评价可以让一个人也可以去
61073,204,韩国小胖料理自助烤肉,ukK879983200,偶然间看见这家烤肉店，但是体验超级棒，店主会问是不是第一次来，会跟你讲怎么吃才好吃，烤肉都是服务员烤，剪成一块一块的，看着少，但吃起来量超足，味道很棒，配着生菜吃真的一绝，石锅拌饭也超赞，米饭是紫红色的，感觉像加了红豆还是什么煮出来的，煎蛋煎的很棒，量多味道棒，雪碧也是玻璃瓶装，店里也很干净卫生，总的来说特别棒很满足
61074,205,韩国小胖料理自助烤肉,NAe818366373,表白韩国小哥哥 还有最高的小哥哥 老板能给我微信吗🙊🙊🙊
61075,206,韩国小胖料理自助烤肉,CCh192756604,好吃！！！比在韩国吃的还好吃！
61076,207,韩国小胖料理自助烤肉,匿名用户,不要太看重这家烤肉店是因为韩国来的，其实就一家烤肉店，服务一般（你如果性别女且长得好看，可能你的服务体验要好一些）味道一般（温江的烤肉基本上吃了一个遍）   哦，今天문재인好像来成都了
61077,208,韩国小胖料理自助烤肉,XTt919833685,大口吃大口喝酒！不错！
61078,209,韩国小胖料理自助烤肉,匿名用户,嘎嘎很新鲜我男朋友吃的很撑，我没有，因为大多数的肉都被他吃了
61079,210,韩国小胖料理自助烤肉,最后友人,这个价钱真的一点都不亏！厚切五花、肥牛随便吃，但是不能浪费！太太太太能满足了！！！！
61080,211,韩国小胖料理自助烤肉,mJc708860842,店铺很有特色，烤肉很有特色，在石板上烤，味道超级棒，老板是个韩国银，很好，很有趣，总之性价比超好强烈推荐，下次还会来~
61081,212,韩国小胖料理自助烤肉,vQg639526688,好评好评，肉肉很新鲜，很好吃，就是菜品有点少
61082,213,韩国小胖料理自助烤肉,陈奕迅的妹妹,阿姨超级好 ！
61083,214,韩国小胖料理自助烤肉,vyI209220649,吃的时候挺好吃的，吃完了之后我和我的小伙伴立马暴泻……真的不卫生，服务员阿姨的手都是油渍渍的，还粘了酱
61084,215,韩国小胖料理自助烤肉,Efb946186952,店面虽然小，但是味道超级棒！肉食爱好者速来！
61085,216,韩国小胖料理自助烤肉,LSn824353929,好吃。  服务很好
61086,217,韩国小胖料理自助烤肉,是青争鸭,肉特别新鲜，不是合成肉 我们两个人剩了很多 特别划得来  阿姨老板会帮忙剪肉 。适合肉食主义者!!赠送的小菜泡菜也特别多!还有免费的饮品!不错 !准备推荐朋友们来吃!对对对，而且伴生菜也超级赞的!
61087,218,韩国小胖料理自助烤肉,最后友人,不知道该怎么夸了...太棒了！
61088,219,韩国小胖料理自助烤肉,最后友人,自己看图。超级满足！
61089,220,韩国小胖料理自助烤肉,rRH965411446,吃了好多次，很喜歡他家烤肉和蘸醬
61090,221,韩国小胖料理自助烤肉,匿名用户,店主是个韩国小哥哥。人很耐斯。店里的阿姨态度也很好。
61091,222,韩国小胖料理自助烤肉,PpY366138257,挺好吃的 但是如果人少的话 建议单点
61092,223,韩国小胖料理自助烤肉,喜否1,好吃
61093,224,韩国小胖料理自助烤肉,wjl13547398,这里的阿姨服务态度很好，老板人也很好 ，菜品很新鲜 很喜欢这里的环境
61094,225,韩国小胖料理自助烤肉,OjX794274440,超好吃的 老板是韩国人 很有趣 吃的烤肉全程帮烤 只负责吃就好了 泡菜真的是绝了 年糕拉面也很好吃 刚上就吃了以至于没有拍照 超好吃的 强推 上次偶然间发现了这个店 不到两周来第二次 😂 太棒了
61095,226,韩国小胖料理自助烤肉,Nfk885062531,很好吃，肉很新鲜
61096,227,韩国小胖料理自助烤肉,匿名用户,很好哦，都好吃，服务也可以。
61097,228,韩国小胖料理自助烤肉,涂祥玉,老板是个很可爱的韩国人哦🇰🇷 自助是肉和素菜可以续 肉挺新鲜的 饮料是一人有一瓶。我们两个人还点了个肥牛拌饭也超级好吃👍 送的小菜也都不错 最喜欢拌生菜。服务员嬢嬢也很热情哈
61098,229,韩国小胖料理自助烤肉,zpF200066921,朋友强烈推荐来吃的，店主小哥问我们是不是第一次来，我说是，他给我们讲了一个小锅里是蘸料，另一个碗里是大酱汤。眼大肚皮小的我问还能不能加肉，小哥说可以呀，要吃饱哦～ 烤肉加辣白菜太好吃了，一口烤肉一定要加泡菜，吃完一份肉我们就很饱了，临走的时候小哥还问要不要加肉，我尴尬一笑，真饱了。晚上十一点多躺床上，很想坐回去再吃一份烤肉，哈哈哈哈哈
61099,230,韩国小胖料理自助烤肉,xqI96418744,肉很大块，菜品也很新鲜也很好吃；服务态度也很好，会帮忙烤肉；环境也干净。推荐推荐
61100,231,韩国小胖料理自助烤肉,Xvy844481149,很好哦老板很可爱，黄瓜很好吃
61101,232,韩国小胖料理自助烤肉,暴富小张yi,老板韩国人  人很热情  就是自助的菜品种类少 ，但分量挺足的 可以无限续，饮料也可无限续，  总体上还是很不错的，服务也好。
61102,233,韩国小胖料理自助烤肉,gvx625863173,超级好吃。真的巴适。
61103,234,韩国小胖料理自助烤肉,rOT136572329,吃完之后暴泻啊啊啊啊啊啊啊啊啊啊🙃
61104,235,韩国小胖料理自助烤肉,backhugg,第二次吃了 很好吃😋！！ 老板态度很好 👍！ 下次还来不知道为什么有差评 肉也好吃 还可以加 小菜也好吃！ 强烈推荐
61105,236,韩国小胖料理自助烤肉,Lb77630,味道很好吃 而且里面的嬢嬢都贼可爱 很热情 让人觉得很温暖哈哈
61106,237,韩国小胖料理自助烤肉,阿凡阿凡7,这是我在成都的第一次正儿八经的韩国烤肉，之前我在青岛生活，韩国料理味道都很好，但是我来了成都一直没有找到特别正宗的，这次终于找到了小胖这家！太棒了泡菜就是我最喜欢的泡菜味道，肉也特别扎实！
61107,238,韩国小胖料理自助烤肉,柠·檬Cc,第二次来，还是一如既往的好吃，喜欢，还会继续支持的
61108,239,韩国小胖料理自助烤肉,匿名用户,好吃，服务好
61109,240,韩国小胖料理自助烤肉,lJX307274982,虽然肉的种类不多，但可以随意加肉肉蔬菜酱料的，一本满足！送的大酱汤也很好喝啊！个人来说是很喜欢，会再来吃的♡
61110,241,韩国小胖料理自助烤肉,匿名用户,很不错很不错很不错！！很久之前吃的了忘了评论，拍的照片都已经删了 服务很周到的～肉也足，吃到撑～
61111,242,韩国小胖料理自助烤肉,范帅！！,强烈推荐！吃了很多次满足感爆棚！！温江吃过那么多家烤肉不管是自助还是点餐还是小胖最有满足感！！
61112,243,韩国小胖料理自助烤肉,WXo439110140,唉嘻嘻，猪肉和培根是无限供应的，虽然没有各种各样的深加工肉类，而且调料风格也和四川不同，但是肉的质量是安全透明的。因此非常推荐像我这种，只想吃肉，而且口味不那么重的人来吃。拌菜和四川口味不大一样，挺开胃的，我喜欢但是同学不喜欢，因人而异。店员会关注你的火候情况帮助切割、关火，服务还是不错的。要是能多一点饮料的选择，比如酸梅汤、凉茶之类就更好了。
61113,244,韩国小胖料理自助烤肉,JDO376646401,菜品很少，不推荐这家，除了辣白菜，其他的味道都不怎么样
61114,245,韩国小胖料理自助烤肉,Dmi678085825,好吃好吃好吃 重要的事说三遍
61115,246,韩国小胖料理自助烤肉,wang87330637,第二次来了，这次还有肥牛，很好吃吃的很饱
61116,247,韩国小胖料理自助烤肉,蒙蒙超可爱12358,好吃 服务的阿姨也很有亲和力 强烈推荐
61117,248,韩国小胖料理自助烤肉,金微微w,菜品丰富，服务态度好，老板人也好，
61118,249,韩国小胖料理自助烤肉,罹忧Tender,味道很好，很划算，分量很多
61119,250,韩国小胖料理自助烤肉,zSi814616568,很好吃！去了很多次了，物美价廉，非常推荐。
61120,251,韩国小胖料理自助烤肉,春深似海564,吃的自助，会有人帮你上菜，帮你烤，肉质也很不错，吃完可以继续要，配上生菜，味道很好，还有三种蘸料，值得去。
61121,252,韩国小胖料理自助烤肉,阳檩,老板小哥很体贴，服务很好，韩式的小菜也很独特，性价比很高的一家烤肉店
61122,253,韩国小胖料理自助烤肉,whe290813986,现在猪肉的价钱简直没法买，但是这家烤肉的五花肉真的很顶，品质个头都不错，第二次来这家了，第一次忘记评论了，反正推荐！！！还有老板是个地道韩国人（思密达）
61123,254,韩国小胖料理自助烤肉,FWl315544008,第二次带朋友来了很不错很喜欢他家的小菜
61124,255,韩国小胖料理自助烤肉,backhugg,服务很好 肉很好吃！！！老板也很好
61125,256,韩国小胖料理自助烤肉,辛蕤,黄瓜真的超级好吃，其他的菜超级好吃，里面的老板超级好
61126,257,韩国小胖料理自助烤肉,oqF782816105,味道不错，主要是肉真的很棒，比啥子金汉宫好多了，主要是价格便宜。不晓得老板咋个赚钱，那么安逸的五花肉。老板是个韩国欧巴哦。真的是强烈推荐。
61127,258,韩国小胖料理自助烤肉,WpY163250053,荤菜就五花肉，梅花肉，培根，蔬菜就土豆，藕片，年糕，瘸子，金针菇，其他就没有了
61128,259,韩国小胖料理自助烤肉,ppA704701628,味道很不错，服务的态度也很好
61129,260,韩国小胖料理自助烤肉,糊鍋的鍋,超級好吃 服務也很好
61130,261,韩国小胖料理自助烤肉,Xg霜,肉类就只有两种，五花肉和梅肉，都很好吃！两个人吃了五块五花肉和三块梅肉，很划算，味道很正宗，韩国小哥人特别好，下次还去你这吃烤肉，推荐！
61131,262,韩国小胖料理自助烤肉,辰时宇阿,"光盘行动 超级好吃 老板人超级可爱 
下次还来  推荐推荐🍺🍺"
